ER comparison
S1c	NESTmean	NESTmeanErr	NESTwidth	NESTwidthErr
1	3.08905	0.0019852	0.144786	0.00149345	2.60038	0.00217238	0.216152	0.00132311
2	2.89814	0.000869578	0.138036	0.000607414	2.40576	0.00103677	0.220308	0.000616058
3	2.76093	0.000767725	0.124898	0.000542868	2.297	0.00102484	0.205915	0.000589766
4	2.67379	0.000742897	0.116583	0.000561562	2.24358	0.00107401	0.192023	0.000661875
5	2.60501	0.000751298	0.11389	0.000563921	2.20965	0.00104874	0.176386	0.000689031
6	2.55176	0.000753641	0.111158	0.000576824	2.17891	0.00105354	0.16704	0.000714542
7	2.50729	0.000752017	0.110565	0.000570175	2.15237	0.0010691	0.155471	0.000673619
8	2.46823	0.000767841	0.11078	0.000572717	2.12608	0.00110828	0.150546	0.000718155
9	2.4368	0.000775935	0.111448	0.000543649	2.10704	0.00112004	0.143161	0.000696166
10	2.40871	0.000781844	0.112156	0.000524779	2.08302	0.00115332	0.137626	0.000707272
11	2.38421	0.000777339	0.111891	0.000526074	2.06381	0.00118291	0.134176	0.000724871
12	2.36192	0.000777103	0.113186	0.000521773	2.04965	0.00124222	0.132222	0.000814401
13	2.34287	0.000786889	0.113101	0.000528156	2.03095	0.00130843	0.129688	0.000840992
14	2.32287	0.000780057	0.112867	0.000539384	2.01599	0.00134408	0.124421	0.00080971
15	2.30858	0.000789037	0.11421	0.000542649	1.99839	0.00150184	0.119948	0.00080554
16	2.2929	0.000794185	0.113938	0.000553796	1.98709	0.00151439	0.11807	0.000869849
17	2.2819	0.000806379	0.114397	0.00055667	1.97342	0.00152235	0.117256	0.00096061
18	2.2707	0.000800493	0.112938	0.000576746	1.96373	0.00165387	0.113538	0.000953033
19	2.2591	0.000810773	0.113184	0.000588409	1.95033	0.00167783	0.111424	0.00106705
20	2.24951	0.000820751	0.113089	0.000597962	1.94314	0.00172065	0.109656	0.00107129
21	2.24118	0.000833213	0.113776	0.000601288	1.93618	0.00180698	0.106663	0.00109221
22	2.23205	0.000846885	0.114352	0.000615822	1.92893	0.00185165	0.108191	0.00127173
23	2.22283	0.000848008	0.113329	0.000634888	1.91874	0.00187517	0.105588	0.00132763
24	2.21326	0.00085976	0.113795	0.00062318	1.9108	0.0019699	0.10375	0.00128944
25	2.20922	0.000876134	0.1134	0.000641436	1.90437	0.00195083	0.103534	0.00132186
26	2.20044	0.000873751	0.112791	0.000633705	1.90022	0.00186994	0.100599	0.00123818
27	2.19503	0.000887304	0.112597	0.000640018	1.89705	0.00192397	0.0995454	0.00129003
28	2.1872	0.000894607	0.112872	0.000657682	1.88757	0.00202501	0.099088	0.00139861
29	2.18118	0.000910775	0.112054	0.000666183	1.88506	0.00201593	0.0960593	0.00134206
30	2.17359	0.000924889	0.111999	0.000677074	1.88333	0.00210347	0.103626	0.00170628
31	2.16933	0.000937472	0.113114	0.000653035	1.87524	0.00213696	0.0944118	0.00135949
32	2.164	0.000959825	0.112768	0.000669423	1.87287	0.00210477	0.093805	0.0013918
33	2.15913	0.00096753	0.112285	0.000695399	1.86853	0.00212432	0.094523	0.00141643
34	2.15212	0.000999374	0.113478	0.000718095	1.86733	0.00216074	0.0947041	0.00147159
35	2.14524	0.00100176	0.112273	0.000692147	1.86546	0.00220285	0.093343	0.00165321
36	2.14041	0.00102598	0.112062	0.000703853	1.85938	0.00208056	0.0902326	0.00139693
37	2.13662	0.00103743	0.110814	0.000715766	1.8601	0.00211237	0.0886979	0.00156162
38	2.13079	0.00107457	0.111873	0.000727509	1.85554	0.00207608	0.0869258	0.00132773
39	2.12677	0.00109214	0.112864	0.000761833	1.8548	0.00204712	0.0863864	0.00141565
40	2.11983	0.0011128	0.112218	0.000747912	1.85196	0.00188157	0.0854178	0.00147698
41	2.11652	0.00114149	0.112803	0.000732362	1.8456	0.00191084	0.0791937	0.00116044
42	2.10811	0.00118703	0.112957	0.000745041	1.84761	0.00194767	0.0782795	0.00122027
43	2.10742	0.00119808	0.112829	0.000830505	1.8416	0.0019004	0.0817517	0.00131041
44	2.10289	0.0012486	0.113086	0.000848302	1.83972	0.00172013	0.079468	0.00140354
45	2.09702	0.00125179	0.111962	0.00079402	1.83332	0.00172854	0.0796599	0.00125481
46	2.09119	0.00130765	0.112707	0.000820788	1.83088	0.00159801	0.0766148	0.00116703
47	2.08685	0.00134694	0.114323	0.000917743	1.83221	0.00156708	0.0783665	0.00122217
48	2.08243	0.00140212	0.113835	0.000921644	1.82413	0.00151311	0.075004	0.000999945
49	2.07913	0.00138965	0.111893	0.000935345	1.81915	0.00152865	0.0769751	0.00101158
50	2.07262	0.00143792	0.110509	0.000912022	1.81505	0.0014155	0.0724144	0.000976962
51	2.02327	0.000430383	0.112447	0.000275711	1.72775	0.000185162	0.08121	0.000124081
