ER comparison
S1c	NESTmean	NESTmeanErr	NESTwidth	NESTwidthErr
1	3.06291	0.00148361	0.144094	0.00115631	2.59456	0.00156088	0.196909	0.000980944
2	2.87582	0.000803118	0.128042	0.000534734	2.40184	0.000873348	0.198649	0.000542205
3	2.73899	0.000729337	0.113504	0.00050711	2.29142	0.000891199	0.189183	0.000516325
4	2.64617	0.000701071	0.104053	0.000506008	2.2311	0.00098236	0.177838	0.000597805
5	2.57524	0.000691661	0.0993338	0.000530244	2.19487	0.000981423	0.163965	0.000609434
6	2.51767	0.000688151	0.0975389	0.000539434	2.162	0.000998647	0.155914	0.000671688
7	2.46721	0.000685265	0.0960535	0.000537803	2.13356	0.00101068	0.148743	0.000658042
8	2.42496	0.000697738	0.0971346	0.00053309	2.10894	0.00103598	0.142684	0.000659748
9	2.38981	0.000701982	0.0975325	0.000509613	2.08822	0.00104164	0.136738	0.000706617
10	2.35905	0.000708926	0.0986666	0.000498389	2.0658	0.00109517	0.133884	0.000726751
11	2.33236	0.000699468	0.0985904	0.000488668	2.04676	0.00111409	0.127221	0.000676128
12	2.30818	0.000718004	0.100096	0.00048339	2.02967	0.00118769	0.125032	0.000732664
13	2.28647	0.000712631	0.100471	0.000487253	2.01178	0.00121715	0.120573	0.000721528
14	2.26757	0.000714761	0.0994911	0.000471903	1.99461	0.00127086	0.119795	0.000767749
15	2.24962	0.000718345	0.0997341	0.000480988	1.97956	0.00130339	0.117495	0.000849539
16	2.2336	0.000730837	0.0995795	0.000502809	1.9694	0.00138345	0.112857	0.00084179
17	2.22045	0.000742834	0.100259	0.000506145	1.95259	0.00147463	0.114404	0.000875751
18	2.20561	0.000730615	0.0991055	0.000502303	1.94412	0.00153083	0.111336	0.00099007
19	2.19439	0.00073652	0.0979329	0.000515977	1.93474	0.00153779	0.108319	0.000970985
20	2.18248	0.000747051	0.0981733	0.000494501	1.9213	0.00162463	0.109251	0.00113609
21	2.17282	0.000745949	0.0970628	0.000538648	1.91182	0.00168238	0.104215	0.00112987
22	2.15917	0.000762461	0.0973781	0.000512601	1.90509	0.00172923	0.100614	0.00110812
23	2.15096	0.000755811	0.0960618	0.000539699	1.8966	0.00171417	0.10102	0.00119251
24	2.14068	0.000774165	0.0959287	0.000519756	1.88878	0.00176474	0.0998407	0.00116893
25	2.1341	0.000775047	0.0957169	0.000530179	1.88416	0.00172489	0.0977991	0.00122001
26	2.12372	0.000778713	0.0948757	0.000526584	1.87451	0.00185466	0.0970045	0.00113562
27	2.11574	0.000788952	0.0952757	0.000530783	1.87102	0.00178617	0.0945198	0.00129832
28	2.108	0.000781709	0.0945235	0.000564163	1.86228	0.00200571	0.0959858	0.00141442
29	2.10018	0.000795896	0.094766	0.000560498	1.85791	0.00190185	0.0958145	0.00132328
30	2.09349	0.0008167	0.0937663	0.000530423	1.85211	0.00197714	0.0938112	0.00137967
31	2.08541	0.00081555	0.0945613	0.000545475	1.85091	0.00203326	0.0926322	0.0014879
32	2.08054	0.000822681	0.0938227	0.000593768	1.84466	0.00203624	0.091351	0.00147944
33	2.07045	0.000831458	0.0927233	0.000528885	1.84059	0.00210982	0.0910359	0.00134252
34	2.0663	0.000841835	0.0935162	0.000583434	1.83645	0.00210944	0.0895824	0.00138505
35	2.05737	0.000850076	0.0937883	0.000564694	1.83509	0.00198894	0.0890926	0.00140221
36	2.05108	0.000857217	0.0921495	0.000587988	1.8293	0.0020106	0.0836537	0.00125872
37	2.04756	0.00088732	0.0938345	0.000610399	1.83071	0.00201383	0.0879438	0.00172317
38	2.03949	0.000903775	0.0928335	0.000638131	1.82472	0.00210196	0.0834306	0.00138389
39	2.03577	0.000919204	0.0932776	0.000629775	1.81994	0.00197044	0.0821658	0.00136169
40	2.03019	0.000913856	0.0919346	0.0006288	1.82287	0.00193018	0.0825034	0.00139606
41	2.02331	0.000941905	0.0941236	0.000653671	1.81648	0.00185212	0.0820009	0.00138344
42	2.0182	0.000957163	0.0927222	0.000667817	1.81269	0.00185418	0.0799382	0.00134501
43	2.01204	0.000975194	0.0936443	0.000687515	1.80901	0.00168361	0.0761129	0.00112398
44	2.00831	0.00100698	0.093488	0.000664921	1.8036	0.00175044	0.078368	0.00116307
45	2.00222	0.00101671	0.0931843	0.000680691	1.80071	0.00170741	0.0781993	0.00122781
46	1.99851	0.00104155	0.0925691	0.000691233	1.79808	0.00163106	0.0779309	0.00116697
47	1.99333	0.0010531	0.092594	0.000690741	1.79411	0.00154869	0.0748713	0.00104868
48	1.98713	0.0010885	0.0938938	0.000730635	1.79082	0.00158492	0.0737149	0.000966456
49	1.98583	0.00107815	0.0921807	0.000731096	1.78552	0.00154301	0.0740402	0.000993311
50	1.98161	0.00112527	0.0939072	0.000799552	1.78109	0.00145331	0.0730141	0.00103632
51	1.92681	0.000302248	0.0986014	0.000205802	1.69961	0.000178201	0.0787791	0.000118877
