ER comparison
S1c	NESTmean	NESTmeanErr	NESTwidth	NESTwidthErr
1	3.07264	0.00188958	0.145088	0.00145272	2.58775	0.00198355	0.211282	0.00128065
2	2.8841	0.000852136	0.13355	0.000600729	2.42226	0.000933833	0.187274	0.000438031
3	2.74572	0.000758103	0.117965	0.000531626	2.28241	0.000990887	0.196552	0.000553497
4	2.65575	0.000730076	0.110214	0.000540524	2.22748	0.00103046	0.186681	0.000682546
5	2.58547	0.000712514	0.103652	0.000560486	2.19022	0.00103314	0.168972	0.000642364
6	2.53051	0.000715645	0.102576	0.000576502	2.16027	0.00102629	0.160171	0.000678064
7	2.48467	0.000713273	0.100866	0.000547284	2.13374	0.00105207	0.151571	0.000654121
8	2.44506	0.000723569	0.101239	0.000548056	2.10977	0.00105156	0.145544	0.000674609
9	2.40966	0.000729861	0.101315	0.000538007	2.08866	0.00106542	0.139741	0.000712308
10	2.38076	0.000731243	0.101257	0.000505305	2.06814	0.00108116	0.136049	0.000742446
11	2.35417	0.000730158	0.10252	0.000493207	2.04869	0.00116283	0.129837	0.00067032
12	2.333	0.000742901	0.103906	0.00050524	2.03164	0.00116385	0.125844	0.000732191
13	2.31145	0.000737173	0.103604	0.000503788	2.01501	0.00122834	0.119528	0.000732318
14	2.29335	0.000739465	0.103613	0.000488937	1.99903	0.00125213	0.12003	0.000764513
15	2.27642	0.000739951	0.104048	0.000498132	1.98344	0.00133983	0.118854	0.000847235
16	2.26081	0.000752133	0.103996	0.00050525	1.97413	0.00130563	0.115751	0.000876135
17	2.24813	0.000752184	0.103493	0.000521217	1.96115	0.00138955	0.115387	0.000962437
18	2.23405	0.000759784	0.103908	0.000518229	1.9459	0.0014337	0.114527	0.000950481
19	2.22296	0.000760646	0.102851	0.000529727	1.93623	0.00157797	0.107022	0.000901488
20	2.21233	0.000771859	0.103015	0.000509147	1.9279	0.00160944	0.108416	0.00105663
21	2.20294	0.000773557	0.101728	0.000545659	1.91798	0.00162794	0.105611	0.00104887
22	2.19405	0.000774154	0.101388	0.000535325	1.90952	0.00166286	0.100825	0.00106548
23	2.18321	0.000778295	0.100155	0.000544881	1.90274	0.00172406	0.104644	0.00123528
24	2.17536	0.000786981	0.100536	0.000551099	1.89303	0.00175747	0.0997204	0.00116618
25	2.16625	0.000796307	0.100103	0.000529225	1.88643	0.00177833	0.0990052	0.00124428
26	2.15924	0.000799451	0.099759	0.000580514	1.87839	0.00186058	0.097982	0.00129845
27	2.15204	0.000812258	0.100962	0.000565174	1.87237	0.00182351	0.0961311	0.00128296
28	2.14626	0.000809956	0.0990369	0.00056531	1.86673	0.00179539	0.0941319	0.00126102
29	2.13787	0.00083753	0.0996186	0.000593766	1.86035	0.00186901	0.0916143	0.00125975
30	2.13145	0.000831025	0.0992876	0.000614274	1.85964	0.00191434	0.0952251	0.00145676
31	2.12541	0.000841822	0.0989019	0.000607011	1.85337	0.00198164	0.0957918	0.00140091
32	2.11976	0.000840277	0.0974662	0.000571222	1.8441	0.00217668	0.0931063	0.00130534
33	2.11294	0.00085598	0.0979718	0.000584975	1.84106	0.0019575	0.0915573	0.00146849
34	2.10889	0.00087018	0.0976069	0.000603077	1.84211	0.00210458	0.0929341	0.00146649
35	2.10033	0.000877943	0.0973713	0.000590305	1.83969	0.00217164	0.0907449	0.00146992
36	2.0956	0.000908243	0.0984381	0.000631192	1.83482	0.00207438	0.0867651	0.00142201
37	2.08978	0.000915447	0.0980494	0.000636887	1.83172	0.00209971	0.0867369	0.00141208
38	2.08694	0.000915631	0.0977631	0.000633605	1.82853	0.00198504	0.084549	0.00140353
39	2.08161	0.000929647	0.0971123	0.000652103	1.82968	0.00200009	0.0847248	0.00150641
40	2.07547	0.000950755	0.0974534	0.000662429	1.82255	0.00199223	0.0827724	0.00137047
41	2.07253	0.000974974	0.0978115	0.000688722	1.82125	0.00194489	0.0807663	0.00129112
42	2.06659	0.00102474	0.100271	0.0007059	1.81921	0.00185225	0.0806645	0.0013888
43	2.06295	0.00100873	0.0978543	0.000700091	1.81205	0.00183702	0.0766614	0.00144634
44	2.05709	0.00101893	0.0972225	0.000715961	1.81182	0.0018641	0.0732193	0.00116425
45	2.05507	0.00104586	0.0971254	0.000772568	1.80995	0.00173812	0.0776979	0.00134819
46	2.04706	0.00108189	0.0991084	0.000750326	1.80686	0.00165265	0.073087	0.0012171
47	2.04546	0.00108567	0.0986367	0.000728288	1.80163	0.00158925	0.0750747	0.00120051
48	2.04473	0.00113494	0.0990168	0.000836883	1.79934	0.00165828	0.0738476	0.00111857
49	2.03844	0.00113306	0.096414	0.00074273	1.79284	0.00156031	0.0755566	0.00117323
50	2.03647	0.00114342	0.0965123	0.000801906	1.78934	0.00155715	0.0728786	0.00104102
51	1.98804	0.000311147	0.100531	0.000218888	1.69983	0.000176898	0.0795383	0.000118908
